carat,cut,color,clarity,depth,table,x,y,z,price,volume
0.7,Good,F,SI1,63.8,60.0,5.6,5.63,3.58,2401,112.87024
1.55,Ideal,J,VS2,61.7,57.0,7.37,7.42,4.56,7416,249.365424
0.42,Premium,D,VS1,60.8,59.0,4.79,4.85,2.93,1179,68.06829499999999
0.73,Very Good,G,VS1,60.7,55.0,5.87,5.89,3.57,3011,123.430251
1.5,Ideal,F,VS2,61.4,55.0,7.44,7.35,4.54,14372,248.26536
1.5,Very Good,H,SI2,63.1,57.0,7.16,7.27,4.55,7495,236.84205999999998
2.01,Premium,I,VS2,62.1,59.0,7.98,8.06,4.98,15379,320.3076240000001
0.24,Ideal,D,VS1,62.6,57.0,3.92,4.0,2.48,687,38.8864
0.31,Premium,H,SI1,61.1,55.0,4.39,4.35,2.67,573,50.98765499999999
0.51,Premium,H,VS2,60.9,60.0,5.19,5.16,3.15,1202,84.35826000000002
1.32,Very Good,H,SI1,62.8,56.0,6.94,7.0,4.38,7283,212.78040000000001
1.52,Premium,H,VS1,61.4,58.0,7.44,7.3,4.55,11621,247.11960000000002
0.59,Premium,F,SI1,61.7,60.0,5.37,5.39,3.32,1412,96.09507599999999
1.22,Premium,I,VS2,62.3,59.0,6.79,6.83,4.24,5832,196.632968
1.14,Premium,F,SI2,62.8,58.0,6.61,6.56,4.14,4399,179.517024
0.91,Very Good,D,VS1,62.5,56.0,6.14,6.18,3.85,5597,146.08902
0.82,Ideal,H,VS2,61.5,56.0,6.01,6.08,3.72,2804,135.93177599999999
1.0,Very Good,E,VVS1,62.7,54.0,6.36,6.39,4.0,10463,162.5616
1.17,Ideal,G,VVS2,61.6,56.0,6.77,6.83,4.18,9630,193.279438
0.72,Ideal,F,SI2,61.9,54.0,5.83,5.73,3.57,2674,119.259063
0.74,Ideal,G,SI1,61.3,57.0,5.81,5.83,3.57,3130,120.92411099999998
0.31,Premium,E,VS2,61.0,58.0,4.37,4.39,2.67,680,51.222081
0.64,Ideal,H,VS2,62.3,54.0,5.52,5.55,3.44,1831,105.38783999999998
0.32,Very Good,G,VS2,62.0,59.0,4.37,4.41,2.72,561,52.419024000000014
1.16,Premium,E,SI1,61.3,60.0,6.7,6.64,4.09,6366,181.95592
0.71,Premium,J,SI2,60.7,59.0,5.75,5.71,3.48,1609,114.25710000000001
1.5,Ideal,F,VS2,62.4,55.0,7.31,7.25,4.54,14199,240.60864999999998
1.12,Ideal,E,VS1,61.3,56.0,6.7,6.72,4.11,8991,185.04864
1.0,Good,H,SI1,56.8,65.0,6.61,6.49,3.72,4138,159.58390800000004
0.41,Very Good,E,VVS1,60.0,61.0,4.78,4.86,2.89,1057,67.13701200000001
0.9,Premium,I,VS2,58.7,60.0,6.35,6.28,3.7,2923,147.5486
0.31,Ideal,H,VS2,61.2,59.0,4.36,4.4,2.68,515,51.41312000000001
0.71,Very Good,E,SI1,60.3,58.0,5.8,5.85,3.51,2570,119.09429999999999
1.0,Very Good,F,SI1,63.1,56.0,6.36,6.34,4.01,4474,161.692824
0.31,Ideal,G,IF,61.7,55.0,4.37,4.39,2.7,871,51.797610000000006
0.71,Ideal,F,SI1,63.0,54.0,5.73,5.69,3.6,2235,117.37332000000002
0.46,Ideal,J,VVS1,62.5,56.0,4.89,4.93,3.07,953,74.01063899999998
1.09,Ideal,F,IF,61.6,55.0,6.59,6.65,4.08,11888,178.79988
1.01,Very Good,H,SI1,62.3,57.0,6.36,6.42,3.98,4306,162.50817600000002
1.0,Premium,G,VS2,61.6,54.0,6.49,6.46,3.99,6216,167.28234600000002
1.62,Premium,F,SI1,62.6,58.0,7.53,7.48,4.7,13298,264.72468000000003
0.3,Ideal,E,VVS1,60.5,57.0,4.34,4.39,2.64,895,50.298863999999995
1.14,Very Good,F,VVS2,63.3,56.0,6.56,6.71,4.2,8912,184.87392
1.01,Premium,G,SI1,59.2,59.0,6.58,6.52,3.88,4338,166.45820799999998
0.63,Premium,I,VS1,62.0,58.0,5.52,5.45,3.4,1667,102.2856
0.83,Premium,E,SI1,62.2,59.0,6.05,5.97,3.74,2913,135.08319
0.55,Very Good,D,SI2,63.3,56.0,5.24,5.21,3.31,1368,90.364324
0.7,Good,F,SI1,61.8,59.0,5.58,5.64,3.56,1988,112.037472
0.23,Good,F,VS1,63.2,58.0,3.86,3.89,2.45,376,36.78773
1.03,Good,J,SI2,56.2,62.0,6.69,6.73,3.77,3188,169.73934900000003
0.41,Very Good,I,VVS2,59.9,57.0,4.87,4.91,2.93,1024,70.06128100000001
1.01,Very Good,F,VVS2,63.0,56.0,6.34,6.4,4.01,8265,162.70976
1.05,Good,D,SI2,60.0,63.0,6.59,6.64,3.97,4560,173.717672
1.76,Very Good,H,VS2,62.2,60.0,7.68,7.72,4.79,13503,283.99718399999995
0.94,Premium,E,SI1,62.4,56.0,6.27,6.24,3.9,4580,152.58671999999999
0.74,Very Good,D,SI2,63.1,58.0,5.69,5.79,3.62,2713,119.26126200000002
0.33,Very Good,E,SI1,63.1,56.0,4.45,4.42,2.8,693,55.0732
1.25,Premium,H,SI2,60.5,61.0,6.97,6.91,4.2,4200,202.28334
0.4,Ideal,G,IF,62.2,55.0,4.73,4.76,2.95,1333,66.41866
0.34,Premium,E,VS2,61.1,60.0,4.48,4.45,2.73,956,54.42528000000001
0.32,Ideal,F,VS2,61.3,57.0,4.4,4.37,2.69,828,51.72332
0.81,Premium,D,SI2,61.7,58.0,5.97,5.93,3.67,2994,129.925707
0.91,Premium,E,VS2,61.6,58.0,6.2,6.18,3.81,4739,145.98396000000002
0.32,Premium,H,VVS1,61.5,59.0,4.41,4.37,2.7,936,52.03359000000001
1.51,Good,J,SI2,58.1,64.0,7.53,7.57,4.39,6104,250.23921900000002
1.55,Premium,J,VS1,62.6,59.0,7.4,7.35,4.62,8749,251.2818
1.15,Very Good,I,SI1,62.5,60.0,6.68,6.72,4.19,4851,188.087424
1.0,Premium,H,VS1,62.4,58.0,6.43,6.4,4.0,4950,164.608
1.18,Ideal,I,SI2,61.9,54.0,6.77,6.84,4.21,5163,194.95162799999997
1.2,Premium,J,SI2,61.1,59.0,6.81,6.78,4.15,4234,191.61297000000002
2.0,Ideal,I,SI1,61.4,57.0,8.05,8.11,4.96,16407,323.81608
0.71,Premium,F,SI1,61.6,60.0,5.79,5.73,3.55,2381,117.777285
1.07,Premium,E,SI2,60.5,59.0,6.59,6.67,4.01,4284,176.260753
0.42,Ideal,D,SI1,61.7,56.0,4.79,4.83,2.97,810,68.713029
0.31,Ideal,G,VVS2,60.8,56.0,4.4,4.38,2.67,907,51.45624
0.43,Ideal,G,VVS1,62.0,55.0,4.85,4.82,3.0,1264,70.131
0.71,Ideal,G,SI1,61.4,57.0,5.76,5.71,3.52,2386,115.771392
1.02,Good,E,VS2,63.2,60.0,6.29,6.34,3.99,6462,159.115614
0.32,Ideal,E,VVS2,60.8,57.0,4.46,4.42,2.7,1080,53.225640000000006
0.31,Ideal,E,IF,61.8,57.0,4.36,4.39,2.67,1319,51.104867999999996
0.71,Ideal,F,VVS1,61.8,56.0,5.72,5.74,3.54,3880,116.228112
0.7,Good,F,SI2,64.1,58.0,5.58,5.53,3.56,1792,109.852344
1.06,Premium,F,SI2,62.6,59.0,6.51,6.47,4.06,3901,171.00598199999996
2.01,Ideal,I,VS1,62.5,56.0,8.08,8.02,5.03,17068,325.952048
1.46,Very Good,I,SI1,62.5,57.0,7.15,7.19,4.48,7146,230.31008000000003
1.5,Fair,G,SI1,64.5,57.0,7.15,7.09,4.59,10352,232.683165
1.5,Premium,E,VS1,60.1,60.0,7.42,7.48,4.48,13513,248.64716800000005
0.81,Ideal,F,SI2,62.6,55.0,5.92,5.96,3.72,2795,131.25350400000002
0.52,Ideal,F,VS2,61.2,56.0,5.19,5.37,3.2,1625,89.18496000000002
1.55,Very Good,E,SI1,60.1,58.0,7.5,7.55,4.52,11764,255.94499999999996
0.23,Very Good,F,VS1,62.1,58.0,3.91,3.95,2.44,373,37.684580000000004
0.28,Ideal,F,VVS2,61.8,56.0,4.22,4.26,2.62,642,47.100263999999996
0.55,Premium,H,SI2,62.4,56.0,5.23,5.2,3.25,1246,88.387
1.05,Very Good,F,SI2,62.1,58.0,6.47,6.5,4.03,4436,169.48165
1.52,Ideal,H,VS2,61.8,55.1,7.38,7.42,4.58,11333,250.798968
0.8,Ideal,F,VS1,61.2,56.0,6.01,5.98,3.67,3793,131.899066
0.33,Very Good,I,VS2,62.6,58.0,4.34,4.42,2.74,463,52.560872
0.3,Ideal,D,VS1,62.0,57.0,4.27,4.31,2.66,720,48.953841999999995
2.23,Very Good,G,I1,63.5,57.0,8.24,8.2,5.22,7006,352.70495999999997
0.9,Very Good,D,VS1,63.0,58.0,6.11,6.15,3.86,5757,145.04529
0.23,Very Good,D,VS2,62.7,58.0,3.86,3.89,2.43,362,36.487422
0.9,Very Good,F,SI1,59.1,59.0,6.3,6.35,3.74,4498,149.6187
0.72,Very Good,D,VS2,61.0,59.0,5.74,5.77,3.51,2697,116.25049799999998
1.12,Ideal,F,VS2,60.9,55.0,6.73,6.67,4.08,6858,183.147528
1.06,Ideal,I,VS1,62.0,55.0,6.55,6.58,4.07,5577,175.41293
0.5,Ideal,E,VS2,61.5,57.0,5.14,5.11,3.15,1746,82.73601
0.91,Very Good,E,VS1,62.8,60.0,6.08,6.11,3.83,5057,142.27990400000002
1.0,Ideal,H,SI1,61.4,55.0,6.49,6.44,3.97,4469,165.92853200000005
0.31,Ideal,H,VS1,61.6,54.8,4.35,4.37,2.69,557,51.135555
1.04,Ideal,G,SI2,61.9,58.0,6.47,6.51,4.02,4973,169.32119399999996
0.79,Very Good,E,SI1,63.3,56.3,5.85,5.88,3.71,3138,127.61657999999998
1.01,Premium,G,VS1,59.9,59.0,6.51,6.48,3.89,6353,164.09887200000003
1.12,Very Good,G,VVS1,58.9,60.0,6.78,6.91,4.03,8072,188.804694
1.02,Good,G,VS2,63.6,57.0,6.38,6.41,4.07,5816,166.445906
0.42,Premium,G,VS2,62.0,58.0,4.77,4.81,2.97,847,68.142789
1.52,Ideal,E,SI2,61.0,56.0,7.45,7.41,4.53,8299,250.07638500000002
0.36,Premium,F,VS2,61.4,58.0,4.56,4.6,2.81,726,58.942559999999986
0.31,Ideal,E,IF,60.9,55.0,4.39,4.41,2.68,987,51.884532
0.52,Very Good,D,VS2,62.9,59.0,5.11,5.13,3.22,1847,84.41004600000001
0.7,Premium,G,SI1,61.2,60.0,5.7,5.74,3.5,2042,114.513
1.14,Ideal,J,SI1,61.5,56.0,6.7,6.74,4.13,5174,186.50254
1.03,Ideal,I,SI1,62.2,54.0,6.46,6.5,4.03,4782,169.21970000000002
0.58,Ideal,F,VS1,61.2,57.0,5.36,5.39,3.29,1979,95.049416
0.3,Premium,F,VS1,61.9,59.0,4.3,4.26,2.65,844,48.54269999999999
0.27,Very Good,E,VVS2,63.0,56.0,4.12,4.14,2.6,622,44.34768
0.33,Ideal,I,VVS2,62.4,56.0,4.43,4.41,2.76,743,53.920187999999996
0.32,Very Good,H,VS2,62.7,54.0,4.39,4.41,2.76,505,53.43332399999999
1.33,Ideal,I,VS2,61.1,54.0,7.14,7.15,4.37,7148,223.09287
0.72,Ideal,G,SI1,61.8,56.0,5.7,5.76,3.55,3048,116.5536
0.31,Ideal,F,VS1,61.0,56.0,4.38,4.4,2.68,642,51.64896000000001
0.8,Very Good,G,VS1,62.7,56.0,5.9,5.94,3.71,3673,130.02066000000002
0.5,Premium,H,VS1,61.8,58.0,5.22,5.17,3.13,1395,84.47056199999999
1.0,Premium,F,SI1,60.3,61.0,6.43,6.38,3.86,4704,158.35032399999997
0.8,Very Good,F,SI1,61.6,56.0,5.96,6.0,3.68,3267,131.5968
0.33,Ideal,D,SI2,61.1,57.0,4.5,4.47,2.74,631,55.1151
1.22,Good,J,VS1,58.5,61.0,6.94,7.0,4.08,5356,198.20640000000003
0.33,Very Good,G,SI1,61.6,57.0,4.42,4.45,2.73,492,53.69637
1.04,Premium,I,SI1,62.5,62.0,6.45,6.39,4.01,4252,165.27415499999998
1.05,Very Good,H,SI2,63.0,59.0,6.44,6.48,4.07,4158,169.84598400000004
2.02,Ideal,I,SI2,60.9,60.0,8.08,8.14,4.94,14027,324.9097280000001
1.51,Ideal,H,VS1,62.5,54.0,7.28,7.34,4.57,12071,244.19886400000001
0.46,Good,F,VS1,59.9,61.9,5.02,5.06,3.01,1168,76.45761199999998
0.5,Premium,E,SI1,63.0,61.0,5.07,5.03,3.18,1374,81.09667800000001
1.17,Premium,F,SI2,59.6,60.0,6.88,6.85,4.09,4324,192.75351999999998
0.4,Ideal,D,SI2,61.3,56.0,4.77,4.72,2.91,798,65.516904
0.4,Good,H,SI2,63.7,59.0,4.64,4.69,2.97,561,64.63195200000001
1.53,Very Good,H,VS1,59.5,63.0,7.44,7.51,4.45,9896,248.64108000000002
0.9,Good,F,SI2,63.2,58.0,6.09,6.12,3.86,3318,143.865288
1.11,Ideal,I,SI1,62.2,56.0,6.62,6.65,4.13,4890,181.81499
0.91,Premium,E,SI1,61.9,61.0,6.14,6.11,3.79,3961,142.183366
1.15,Ideal,G,SI2,62.3,56.0,6.67,6.75,4.18,4838,188.19405
0.4,Ideal,I,SI2,61.3,56.0,4.76,4.79,2.93,612,66.805172
0.35,Ideal,E,VS2,61.6,55.0,4.54,4.49,2.78,984,56.669188000000005
1.07,Premium,G,VS2,61.9,58.0,6.54,6.55,4.05,6779,173.48985
0.56,Ideal,G,SI2,61.0,57.0,5.34,5.32,3.25,1127,92.3286
1.21,Ideal,I,VVS2,62.2,55.0,6.79,6.83,4.23,7134,196.16921100000002
1.0,Fair,F,SI1,67.1,57.0,6.06,6.1,4.08,4328,150.82127999999997
2.54,Ideal,G,SI2,62.7,56.0,8.75,8.67,5.46,17339,414.20925
0.4,Ideal,E,VS2,61.6,57.0,4.73,4.75,2.92,1092,65.60510000000001
0.72,Ideal,E,VS2,61.3,57.0,5.76,5.79,3.54,3223,118.060416
1.11,Premium,F,VVS2,59.2,59.0,6.79,6.82,4.03,9377,186.62043400000002
0.3,Premium,D,VS2,62.2,58.0,4.3,4.25,2.66,911,48.6115
0.29,Very Good,F,VVS1,61.5,56.0,4.26,4.3,2.63,563,48.17633999999999
0.9,Premium,E,VS1,59.4,59.0,6.31,6.28,3.74,5438,148.204232
0.24,Premium,E,VVS1,60.6,59.0,4.02,4.0,2.43,668,39.0744
1.5,Premium,F,SI2,60.8,59.0,7.3,7.36,4.46,9240,239.62688
0.5,Ideal,E,VS1,62.2,54.0,5.1,5.13,3.18,1665,83.19833999999999
0.31,Premium,F,VS2,61.4,58.0,4.36,4.4,2.69,625,51.60496000000001
1.02,Ideal,F,VS2,62.6,57.0,6.4,6.47,4.03,7632,166.87424000000001
0.41,Ideal,E,VVS2,60.5,57.0,4.83,4.86,2.93,1363,68.77823400000001
0.3,Very Good,G,VVS1,62.8,58.0,4.27,4.3,2.69,789,49.39108999999999
1.51,Premium,I,VVS2,62.1,58.0,7.32,7.29,4.54,9498,242.267112
0.32,Very Good,F,SI1,63.2,55.0,4.4,4.37,2.77,684,53.26156
0.39,Very Good,F,VS1,62.0,56.0,4.72,4.64,2.9,971,63.51231999999999
0.3,Ideal,E,VVS1,62.5,56.0,4.28,4.3,2.68,862,49.322720000000004
0.53,Premium,G,VS2,62.4,59.0,5.16,5.13,3.21,1607,84.971268
0.9,Very Good,G,SI2,60.1,60.0,6.22,6.32,3.77,3114,148.200208
0.3,Ideal,E,VVS2,61.8,56.0,4.33,4.35,2.68,789,50.47914
0.7,Good,F,VS2,64.3,59.0,5.6,5.56,3.59,2373,111.77823999999998
1.51,Good,H,SI2,61.0,56.0,7.29,7.37,4.47,8243,240.16103099999998
1.56,Ideal,H,SI2,62.3,55.0,7.39,7.35,4.59,6716,249.31273499999998
1.09,Premium,I,SI2,62.3,62.0,6.63,6.57,4.11,2708,179.027901
0.4,Very Good,E,VS2,61.8,57.0,4.66,4.7,2.9,912,63.5158
0.3,Ideal,H,VVS2,61.1,55.0,4.32,4.36,2.65,605,49.91328000000001
0.4,Ideal,G,SI2,62.1,55.0,4.73,4.74,2.94,926,65.91538800000001
0.25,Very Good,F,VVS2,61.6,57.0,4.05,4.08,2.5,633,41.31
1.3,Ideal,G,VS1,62.0,55.0,6.98,7.02,4.34,10038,212.658264
1.56,Good,I,VS2,57.2,62.0,7.66,7.72,4.4,9609,260.19488
0.5,Ideal,I,VS2,61.6,54.0,5.11,5.14,3.16,1220,82.998664
0.71,Very Good,H,VS1,62.7,57.0,5.66,5.72,3.57,2559,115.57946399999999
0.52,Ideal,H,VS2,61.7,54.0,5.18,5.22,3.21,1238,86.79711599999999
0.76,Ideal,E,VVS1,61.8,54.0,5.9,5.87,3.64,4382,126.06412000000002
0.31,Very Good,G,VS1,63.3,56.0,4.33,4.29,2.73,802,50.711661
0.36,Ideal,H,VVS2,62.3,57.0,4.57,4.52,2.83,932,58.457612
1.0,Fair,G,I1,61.7,57.0,6.39,6.28,3.91,2723,156.905172
0.5,Ideal,D,VVS2,61.0,56.0,5.11,5.15,3.13,2272,82.37064500000001
0.34,Ideal,D,VVS2,61.3,56.0,4.51,4.53,2.77,1054,56.591930999999995
0.95,Premium,J,VVS2,62.6,59.0,6.23,6.26,3.91,3669,152.489218
0.42,Ideal,F,VS1,61.8,57.0,4.84,4.87,2.96,1031,69.76956799999999
0.51,Ideal,G,VVS2,61.3,57.0,5.12,5.15,3.15,1875,83.0592
0.31,Ideal,H,VVS2,62.3,55.0,4.36,4.37,2.72,625,51.824704000000004
0.91,Good,G,SI1,57.7,58.0,6.33,6.4,3.67,5394,148.67904
0.5,Good,F,VS2,57.7,61.0,5.28,5.25,3.04,1626,84.26880000000001
1.02,Premium,H,VS2,60.0,58.0,6.56,6.5,3.92,4958,167.1488
0.93,Premium,E,SI1,62.8,56.0,6.26,6.2,3.91,4739,151.75492
1.01,Good,G,VS2,63.2,57.0,6.3,6.35,4.0,5599,160.01999999999998
1.23,Premium,F,VVS2,61.6,59.0,6.9,6.8,4.22,11534,198.0024
0.4,Ideal,F,VVS2,62.0,56.0,4.73,4.76,2.94,1015,66.193512
1.51,Premium,G,VS1,63.0,59.0,7.24,7.19,4.55,12085,236.85298
0.58,Premium,E,SI1,61.6,59.0,5.38,5.33,3.3,1794,94.62881999999999
0.76,Ideal,D,VS2,63.0,56.0,5.83,5.79,3.66,3248,123.545862
0.7,Good,D,SI2,59.2,60.0,5.75,5.78,3.41,2382,113.33135
1.5,Premium,G,VS2,61.2,61.0,7.34,7.29,4.48,12308,239.71852800000002
1.5,Premium,I,IF,62.9,58.0,7.31,7.21,4.57,10332,240.862307
1.14,Ideal,D,VS1,59.8,57.0,6.83,6.74,4.06,9193,186.89885199999998
0.59,Premium,E,SI1,58.7,57.0,5.53,5.47,3.23,1550,97.70459299999999
0.7,Very Good,E,SI1,61.3,61.0,5.66,5.7,3.48,2275,112.27176
1.04,Premium,I,VS1,61.4,57.0,6.52,6.47,3.99,4240,168.315756
1.08,Ideal,D,SI1,62.7,57.0,6.52,6.56,4.1,6539,175.36191999999997
0.31,Ideal,E,VS2,61.8,54.0,4.41,4.36,2.71,872,52.106796
1.06,Very Good,G,SI2,61.1,62.0,6.55,6.61,4.02,4162,174.04791
0.42,Very Good,H,SI1,61.1,57.0,4.84,4.87,2.96,754,69.76956799999999
0.3,Very Good,G,VS1,62.6,56.0,4.29,4.31,2.69,581,49.73783099999999
0.3,Very Good,J,SI1,63.4,54.0,4.29,4.23,2.7,450,48.99609000000001
1.4,Very Good,J,SI1,63.5,58.0,7.05,7.09,4.49,6145,224.430405
0.32,Ideal,E,IF,61.8,53.0,4.39,4.41,2.74,1018,53.046126
0.3,Ideal,H,SI1,60.9,58.0,4.31,4.33,2.63,450,49.08184899999999
0.72,Very Good,J,SI1,62.7,56.0,5.66,5.72,3.57,1666,115.57946399999999
1.15,Premium,I,SI1,62.5,60.0,6.72,6.68,4.19,4939,188.087424
1.06,Premium,E,VS2,62.3,58.0,6.49,6.52,4.05,6716,171.37493999999998
2.03,Premium,G,VS2,59.6,60.0,8.27,8.21,4.91,18680,333.37279700000005
0.54,Ideal,F,VS1,60.9,57.0,5.21,5.26,3.19,1772,87.42067399999999
0.51,Ideal,F,VS1,62.1,56.0,5.15,5.13,3.19,1836,84.27820500000001
1.62,Very Good,H,SI1,62.8,59.0,7.4,7.45,4.66,10521,256.9058
0.41,Very Good,D,SI1,63.4,55.0,4.72,4.68,2.98,947,65.82700799999999
0.47,Ideal,E,VS1,61.5,55.0,5.01,5.04,3.09,1400,78.023736
2.23,Premium,J,SI2,61.3,60.0,8.4,8.35,5.13,13931,359.8182
0.31,Very Good,H,SI1,62.4,60.0,4.32,4.34,2.7,446,50.62176
0.32,Ideal,E,VS2,62.0,54.0,4.41,4.37,2.72,900,52.419024000000014
0.54,Premium,H,SI2,61.8,60.0,5.2,5.16,3.2,972,85.86240000000001
0.4,Ideal,E,VVS2,62.1,55.0,4.74,4.76,2.95,1158,66.55908000000001
0.51,Premium,E,SI1,62.8,61.0,5.07,5.06,3.18,1443,81.58035600000001
1.03,Ideal,E,SI2,62.5,56.0,6.45,6.48,4.04,4441,168.85584000000003
0.56,Ideal,D,SI1,62.5,56.0,5.24,5.28,3.29,1608,91.02508800000001
0.48,Premium,E,VS2,62.5,61.0,5.01,4.97,3.12,1323,77.687064
1.35,Good,I,VS2,59.2,65.0,7.18,7.13,4.23,5610,216.54808200000002
0.54,Ideal,I,SI1,61.4,56.0,5.25,5.27,3.23,1114,89.366025
0.31,Very Good,I,VVS1,63.1,59.0,4.31,4.25,2.7,732,49.45725
0.3,Very Good,J,VS1,61.9,56.0,4.28,4.32,2.66,394,49.182336000000014
0.71,Good,E,VS2,59.2,61.0,5.8,5.88,3.46,2772,117.99983999999999
0.43,Premium,H,I1,62.0,59.0,4.78,4.83,2.98,452,68.800452
1.01,Premium,E,IF,62.6,58.0,6.37,6.44,4.01,11387,164.501428
0.32,Premium,D,VS2,61.8,59.0,4.52,4.49,2.65,829,53.78122
0.61,Very Good,G,SI1,59.7,63.0,5.5,5.43,3.26,1548,97.35989999999998
1.0,Ideal,H,SI2,61.5,55.6,6.41,6.48,3.96,4459,164.48572800000002
0.5,Good,H,VVS2,61.9,64.3,5.01,5.03,3.11,1362,78.37293299999999
2.09,Very Good,I,VS1,62.9,57.0,8.09,8.13,5.1,18215,335.43567
0.58,Ideal,F,VS1,62.1,56.0,5.38,5.32,3.32,2088,95.023712
0.4,Very Good,E,SI1,62.8,59.0,4.7,4.73,2.96,707,65.80376000000001
1.13,Premium,E,SI2,60.4,59.0,6.7,6.75,4.06,5220,183.6135
0.31,Ideal,E,VVS1,62.4,56.0,4.35,4.37,2.72,801,51.70584
1.23,Very Good,H,VS1,61.3,53.0,6.93,6.98,4.26,7276,206.062164
0.35,Premium,H,VVS2,61.9,58.0,4.5,4.54,2.8,706,57.20399999999999
0.31,Good,G,VS1,63.2,56.0,4.29,4.32,2.72,625,50.40921600000001
0.7,Fair,H,VS2,61.8,58.0,5.87,5.89,3.35,1981,115.82390500000001
0.37,Premium,E,VS1,61.5,55.0,4.7,4.66,2.88,999,63.07776
1.06,Premium,H,SI1,61.6,59.0,6.55,6.54,4.03,4872,172.63311
1.0,Very Good,E,SI2,60.7,59.0,6.38,6.44,3.89,4311,159.82920800000002
1.04,Ideal,H,SI2,62.1,56.0,6.48,6.5,4.03,4404,169.74360000000001
0.37,Ideal,I,IF,61.4,55.0,4.65,4.67,2.86,754,62.10633000000001
1.05,Ideal,G,SI2,62.7,57.0,6.45,6.51,4.06,5127,170.47736999999998
0.44,Premium,I,VS1,62.8,56.0,4.88,4.83,3.05,1040,71.88972
0.83,Premium,E,SI1,58.4,59.0,6.22,6.18,3.62,3506,139.151352
0.36,Ideal,F,VS2,60.9,57.0,4.61,4.58,2.8,932,59.11864
0.52,Ideal,F,VS2,61.1,56.0,5.19,5.23,3.18,1625,86.31696600000001
0.4,Ideal,E,VVS2,61.7,56.0,4.77,4.73,2.93,1238,66.106953
0.73,Ideal,G,VVS2,61.9,56.0,5.74,5.81,3.61,3183,120.39133399999999
0.7,Premium,E,VS1,62.7,60.0,5.64,5.59,3.52,2695,110.97715199999999
0.92,Premium,F,I1,60.7,58.0,6.29,6.26,3.81,2607,150.020274
0.48,Ideal,I,VS1,62.2,54.0,5.03,5.06,3.14,944,79.918652
0.72,Premium,E,VS2,60.9,60.0,5.8,5.76,3.52,2822,117.59616000000001
1.21,Ideal,H,VVS2,61.3,56.0,6.85,6.89,4.21,8950,198.69726499999996
0.9,Very Good,F,SI1,62.6,57.0,6.16,6.2,3.87,3950,147.80304
1.01,Ideal,G,SI2,61.5,57.0,6.43,6.45,3.96,4783,164.23506
0.36,Ideal,E,VS2,61.2,56.0,4.62,4.6,2.82,1013,59.93064
0.56,Ideal,E,SI1,61.6,56.0,5.29,5.33,3.27,1691,92.19993900000001
2.03,Ideal,H,SI2,61.6,55.0,8.18,8.12,5.02,16642,333.43643199999997
1.54,Very Good,I,SI2,59.4,61.0,7.49,7.56,4.47,7589,253.111068
0.5,Good,F,SI1,63.1,61.0,5.06,4.98,3.17,1043,79.880196
1.2,Premium,F,VVS2,62.8,60.0,6.79,6.74,4.25,10580,194.49955
1.01,Very Good,F,SI1,63.1,59.0,6.3,6.37,4.0,5010,160.524
0.5,Very Good,G,VVS2,61.6,58.0,5.07,5.09,3.13,1784,80.773719
0.9,Very Good,E,SI1,63.0,56.0,6.11,6.15,3.86,4315,145.04529
0.23,Very Good,E,VVS1,59.9,55.0,3.99,4.13,2.43,682,40.043241
0.9,Very Good,H,VS1,62.3,59.0,6.12,6.17,3.83,4592,144.622332
1.43,Ideal,E,VVS2,62.4,57.0,7.25,7.15,4.49,14429,232.75037500000005
1.55,Very Good,E,I1,61.6,58.0,7.42,7.52,4.6,5974,256.67263999999994
0.54,Very Good,F,VS2,63.0,56.8,5.18,5.22,3.28,1745,88.68988799999998
1.7,Very Good,H,SI2,63.5,58.0,7.5,7.43,4.74,7235,264.1365
0.3,Ideal,F,VS2,61.6,57.0,4.33,4.3,2.66,776,49.526540000000004
0.5,Good,E,SI1,64.2,59.0,5.03,4.97,3.21,1090,80.24711099999999
0.35,Premium,H,SI2,61.6,58.0,4.54,4.49,2.78,566,56.669188000000005
0.23,Very Good,F,VVS2,62.0,58.0,3.89,3.92,2.42,530,36.902096
0.39,Very Good,E,VS2,60.1,61.0,4.72,4.76,2.85,889,64.03152
2.02,Very Good,G,SI2,62.8,55.0,8.06,8.11,5.08,15877,332.06232800000004
0.42,Ideal,G,VS1,61.8,56.0,4.84,4.8,2.98,984,69.23136
1.22,Premium,G,SI2,60.2,58.0,6.92,6.9,4.16,5534,198.63168000000002
1.51,Premium,H,VVS1,60.6,60.0,7.4,7.42,4.49,12224,246.53692
0.71,Very Good,E,SI1,62.9,55.0,5.64,5.68,3.56,2964,114.04531199999998
0.7,Very Good,I,VS2,62.3,58.0,5.58,5.65,3.5,2273,110.34450000000001
0.38,Ideal,G,SI1,61.8,54.0,4.69,4.67,2.9,969,63.51667
1.51,Good,H,SI1,61.5,61.0,7.29,7.34,4.5,10277,240.7887
0.53,Ideal,F,VS1,62.1,57.0,5.21,5.16,3.22,1908,86.56519200000001
1.02,Very Good,F,VS2,61.7,58.0,6.47,6.5,4.0,6479,168.22
0.7,Very Good,D,SI1,61.1,58.0,5.66,5.73,3.48,2768,112.86266400000001
0.7,Ideal,F,VS2,62.8,56.0,5.7,5.67,3.57,2573,115.37883000000001
0.55,Ideal,D,VS2,62.3,55.0,5.24,5.29,3.28,1928,90.920288
0.91,Good,F,SI1,64.4,60.0,6.05,6.1,3.91,3994,144.29854999999998
